Mal_id,Score,Genres,Themes,Demographics
90,7.7,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
31772,7.7,"['Action','Comedy']","['Parody','Super Power']","['Seinen']"
35240,7.7,"['Action','Mystery']","['Historical']","[]"
20847,7.7,"['Comedy']","['Gag Humor','School']","['Shounen']"
23775,7.7,"['Action','Drama']","['Gore','Survival']","['Shounen']"
37804,7.7,"['Comedy','Drama']","['Adult Cast','Otaku Culture','Workplace']","[]"
2582,7.7,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
885,7.7,"['Avant Garde','Drama','Fantasy']","[]","[]"
1293,7.7,"['Action','Adventure','Comedy','Drama','Romance','Sci-Fi']","[]","[]"
2313,7.69,"['Adventure','Comedy','Fantasy']","[]","['Kids']"
41140,7.69,"['Action','Mystery']","['Historical']","[]"
2104,7.69,"['Comedy','Romance']","['Organized Crime','Parody','School']","['Shounen']"
28069,7.69,"[]","['Music']","['Shounen']"
1000,7.69,"['Action','Adventure','Drama','Sci-Fi']","['Space']","['Seinen']"
37773,7.69,"['Comedy','Girls Love']","['CGDCT','Gag Humor','School']","[]"
32863,7.69,"['Action','Comedy']","['School']","['Shounen']"
13535,7.69,"['Comedy','Supernatural']","['Parody']","['Shounen']"
10092,7.69,"['Action','Fantasy']","['Adult Cast','Mecha','Military']","['Shounen']"
4192,7.69,"['Action','Comedy','Romance']","['Harem','Parody']","['Shounen']"
1888,7.69,"['Comedy','Slice of Life']","['CGDCT','Iyashikei','School']","[]"
15117,7.69,"['Comedy','Romance','Supernatural']","['Harem']","['Shounen']"
516,7.69,"['Comedy','Sci-Fi']","['Mecha','Parody']","['Shounen']"
21659,7.69,"['Action','Comedy','Ecchi']","['School','Super Power']","[]"
2175,7.69,"['Adventure','Drama','Fantasy']","[]","[]"
30311,7.69,"['Comedy','Sports']","['Team Sports']","[]"
4454,7.69,"['Action','Sci-Fi']","['Mecha','Military','Music','Space']","[]"
38101,7.68,"['Comedy','Romance']","['Harem','School']","['Shounen']"
477,7.68,"['Fantasy','Sci-Fi','Slice of Life']","['Iyashikei']","['Shounen']"
997,7.68,"['Adventure','Comedy','Drama','Fantasy','Romance']","['Mahou Shoujo']","['Shoujo']"
21405,7.68,"['Slice of Life']","['Romantic Subtext','School']","['Seinen']"
3841,7.68,"['Comedy','Slice of Life']","['Pets']","['Seinen']"
48780,7.68,"['Boys Love','Comedy','Drama']","[]","[]"
48702,7.68,"['Drama']","['Performing Arts']","['Seinen']"
30191,7.68,"['Action','Mystery','Supernatural']","[]","[]"
14735,7.68,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
120,7.68,"['Drama','Fantasy','Romance']","['Love Polygon']","['Shoujo']"
19115,7.68,"['Drama']","['Historical']","[]"
4811,7.68,"['Comedy','Slice of Life']","['CGDCT','Iyashikei']","[]"
8525,7.68,"['Comedy','Romance','Supernatural']","['Harem','Otaku Culture']","['Shounen']"
32491,7.68,"['Romance','Slice of Life']","['Iyashikei','Pets','Psychological']","[]"
40269,7.68,"['Action']","['Martial Arts']","[]"
324,7.68,"['Comedy','Sci-Fi']","['Detective','Mecha']","[]"
4898,7.68,"['Action','Comedy','Mystery','Supernatural']","['Historical','Mythology']","['Shounen']"
38958,7.68,"['Comedy']","[]","[]"
9510,7.68,"['Comedy','Slice of Life']","['Gag Humor','School']","[]"
6154,7.68,"['Adventure','Sci-Fi']","[]","['Shounen']"
396,7.68,"['Action','Romance','Sci-Fi']","['Military','Space']","[]"
9926,7.68,"['Boys Love','Comedy','Drama','Romance']","[]","[]"
42351,7.68,"['Comedy','Slice of Life']","['Adult Cast','Romantic Subtext','Workplace']","[]"
5485,7.68,"['Action','Drama']","['Mecha','Super Power']","['Shounen']"
2547,7.68,"['Drama','Slice of Life']","['Historical']","['Shoujo']"
33502,7.68,"['Drama','Fantasy','Romance','Sci-Fi']","[]","[]"
182,7.68,"['Adventure','Fantasy','Romance']","['Isekai','Love Polygon','Mecha','Psychological']","[]"
2451,7.68,"['Action','Adventure','Sci-Fi']","['Adult Cast','Space']","[]"
6213,7.68,"['Action','Sci-Fi']","['Super Power']","[]"
323,7.67,"['Avant Garde','Drama','Mystery','Supernatural','Suspense']","['Detective','Psychological']","[]"
13667,7.67,"['Action','Adventure','Fantasy']","['Isekai']","['Shounen']"
31764,7.67,"['Action','Adventure','Fantasy']","['Military']","[]"
5530,7.67,"['Adventure','Fantasy','Mystery','Supernatural']","[]","['Shounen']"
31592,7.67,"['Action','Adventure','Comedy','Fantasy']","[]","['Kids']"
582,7.67,"['Comedy']","['Gag Humor','Martial Arts','School']","['Shounen']"
12883,7.67,"['Comedy','Sci-Fi','Slice of Life']","[]","[]"
38917,7.67,"['Comedy','Drama','Romance']","['Historical']","[]"
34284,7.67,"['Drama','Fantasy','Slice of Life']","['Mahou Shoujo']","[]"
37956,7.67,"['Romance']","['School']","['Shoujo']"
33337,7.67,"['Drama','Fantasy','Mystery']","['Detective']","['Seinen']"
28249,7.67,"['Action','Adventure','Drama','Fantasy']","['Historical','Military']","['Shounen']"
34430,7.67,"['Action','Drama','Mystery','Romance']","['Detective','Historical']","[]"
22777,7.67,"['Action','Adventure','Comedy','Fantasy']","['Martial Arts','Super Power']","['Shounen']"
1015,7.67,"['Comedy']","[]","[]"
33032,7.67,"['Action','Adventure','Comedy','Fantasy']","['Adult Cast','Historical','Isekai','Samurai']","['Seinen']"
644,7.67,"['Comedy','Drama','Romance','Slice of Life']","['Visual Arts']","['Josei']"
36094,7.67,"['Fantasy','Slice of Life']","['Iyashikei']","['Seinen']"
450,7.67,"['Action','Adventure','Comedy','Drama','Fantasy','Romance','Supernatural']","['Historical','Mythology','Time Travel']","['Shounen']"
44586,7.67,"['Comedy','Slice of Life']","['Childcare']","['Shounen']"
10460,7.67,"['Comedy','Drama','Romance','Slice of Life']","['Iyashikei','School']","['Shounen']"
1961,7.66,"['Adventure','Comedy','Drama','Fantasy']","['Anthropomorphic']","[]"
15487,7.67,"['Comedy','Sports']","['School','Team Sports']","['Shounen']"
4177,7.66,"['Action','Adventure','Sci-Fi']","['Military']","[]"
33071,7.66,"['Action','Mystery','Supernatural']","['Super Power']","['Seinen']"
39681,7.66,"[]","['Idols (Female)','Music']","[]"
22043,7.66,"['Action','Adventure','Fantasy']","[]","['Shounen']"
31859,7.66,"['Action','Adventure','Drama','Fantasy']","['Isekai']","[]"
42625,7.66,"['Adventure','Fantasy']","['Mythology']","['Seinen']"
34542,7.66,"['Action','Drama','Sci-Fi']","['Gore','Psychological']","['Seinen']"
48804,7.66,"['Fantasy','Gourmet','Slice of Life']","['Workplace']","[]"
25649,7.66,"['Boys Love','Comedy','Drama','Romance']","[]","[]"
31227,7.66,"['Mystery']","[]","['Shounen']"
41195,7.66,"['Romance']","['Music']","[]"
2963,7.66,"['Comedy','Slice of Life']","['CGDCT','School']","[]"
14511,7.66,"['Comedy','Slice of Life']","['CGDCT','School']","[]"
87,7.66,"['Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
353,7.66,"['Comedy']","[]","['Shoujo']"
12021,7.66,"['Comedy','Slice of Life']","['Pets']","['Seinen']"
398,7.66,"['Action','Romance','Sci-Fi']","['Military','Space']","[]"
35777,7.66,"[]","['Iyashikei']","['Kids']"
44068,7.66,"['Action','Adventure','Fantasy','Supernatural']","['Historical']","[]"
2499,7.66,"['Sports']","['School','Team Sports']","['Shounen']"
6956,7.66,"['Comedy']","['Romantic Subtext','Workplace']","['Seinen']"
31783,7.66,"['Sports']","[]","['Shounen']"
34445,7.66,"['Drama','Fantasy','Slice of Life']","['Mahou Shoujo']","[]"
444,7.65,"['Drama','Girls Love','Romance']","['School']","['Shoujo']"
34428,7.65,"['Action','Fantasy','Supernatural']","['Isekai','Video Game']","[]"
18849,7.65,"['Drama','Slice of Life','Supernatural']","['Iyashikei','Mythology']","['Shoujo']"
1011,7.65,"['Adventure','Comedy','Romance','Supernatural']","['Martial Arts']","['Shounen']"
290,7.65,"['Action','Romance','Sci-Fi']","['Military','Space']","[]"
19775,7.65,"['Action','Sci-Fi']","['Mecha','Space']","['Seinen']"
42266,7.65,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
36904,7.65,"['Comedy','Slice of Life']","['Anthropomorphic','Workplace']","[]"
21995,7.65,"['Drama','Romance','Slice of Life']","['School']","['Shoujo']"
24913,7.65,"['Romance','Slice of Life']","['School']","['Seinen']"
33354,7.65,"['Adventure','Comedy','Fantasy','Romance']","['Mahou Shoujo']","['Shoujo']"
34439,7.65,"['Action','Sci-Fi']","['Mecha','Military','School','Super Power']","[]"
32979,7.65,"['Adventure','Comedy','Sci-Fi']","[]","[]"
233,7.65,"['Comedy','Sci-Fi']","['Childcare']","['Shoujo']"
5231,7.65,"['Sports']","['Super Power','Team Sports']","['Shounen']"
16904,7.65,"['Action','Supernatural']","['Super Power']","[]"
251,7.65,"['Adventure','Comedy','Fantasy']","['Isekai','Mythology']","['Shoujo']"
39071,7.65,"['Comedy','Slice of Life']","['Mahou Shoujo']","[]"
6772,7.64,"['Action','Fantasy']","['Adult Cast','Mecha','Military']","['Shounen']"
14941,7.64,"['Sci-Fi']","['Idols (Female)','Music']","[]"
7305,7.64,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
32551,7.64,"['Action','Adventure','Comedy','Drama']","[]","[]"
22265,7.64,"['Sports']","['School']","[]"
35191,7.64,"['Sports']","['School']","[]"
19671,7.64,"['Comedy','Sports']","[]","[]"
240,7.64,"['Comedy','Slice of Life']","['Otaku Culture','Parody']","[]"
74,7.64,"['Comedy']","['Love Polygon','School','Super Power']","['Shoujo']"
1813,7.64,"['Comedy','Slice of Life']","['Parody']","[]"
33446,7.64,"['Comedy','Romance','Supernatural']","['Historical']","[]"
37501,7.64,"['Action','Fantasy']","['Mahou Shoujo']","['Shoujo']"
488,7.64,"['Comedy','Slice of Life']","['CGDCT','Iyashikei']","[]"
3931,7.64,"['Action','Drama']","['Racing']","['Seinen']"
2454,7.64,"['Comedy','Drama','Romance','Slice of Life']","[]","['Shounen']"
37306,7.64,"['Action','Supernatural']","['Super Power']","[]"
32268,7.64,"['Comedy','Mystery','Supernatural']","[]","[]"
33443,7.64,"['Comedy','Supernatural']","[]","[]"
23385,7.64,"['Fantasy','Slice of Life','Supernatural']","[]","[]"
1412,7.64,"['Action','Adventure','Comedy','Mystery']","['Adult Cast']","['Seinen']"
331,7.64,"['Adventure','Comedy','Fantasy']","[]","['Shounen']"
2594,7.64,"['Adventure','Comedy','Drama']","['Music','School']","['Seinen']"
18119,7.64,"['Comedy','Slice of Life']","['Workplace']","['Seinen']"
208,7.64,"['Action','Adventure','Mystery','Sci-Fi']","['Adult Cast','Historical']","[]"
47257,7.64,"['Comedy','Drama','Supernatural']","['Romantic Subtext']","[]"
2557,7.64,"['Drama','Romance']","['Childcare','Historical','Music']","[]"
33064,7.64,"['Action','Drama','Sci-Fi']","['Adult Cast','Military','Space']","[]"
35503,7.64,"[]","['Music','Performing Arts','School']","[]"
540,7.64,"['Action','Comedy','Sci-Fi']","['Harem','Space']","['Shounen']"
856,7.64,"['Action','Drama','Fantasy','Sci-Fi']","[]","[]"
39651,7.63,"['Action','Comedy','Supernatural']","['Super Power']","[]"
18245,7.64,"['Drama','Romance','Slice of Life']","['Love Polygon','Music']","[]"
34577,7.63,"['Action','Adventure','Fantasy','Supernatural']","[]","['Shounen']"
40111,7.63,"['Action','Comedy','Drama','Fantasy']","['Historical']","[]"
21667,7.63,"['Slice of Life']","['CGDCT','Iyashikei','School']","['Seinen']"
28927,7.63,"['Action','Drama','Supernatural']","['Military','Vampire']","['Shounen']"
528,7.63,"['Action','Adventure','Comedy','Drama','Fantasy']","[]","['Kids']"
44059,7.63,"['Avant Garde']","[]","[]"
30240,7.63,"['Comedy','Romance','Ecchi']","['Gag Humor','School']","['Seinen']"
21843,7.63,"['Action','Adventure','Fantasy','Supernatural']","['Mythology']","[]"
41595,7.63,"['Action','Comedy','Mystery']","['Super Power']","[]"
5751,7.63,"['Sports']","['School']","['Shounen']"
6444,7.63,"['Adventure','Fantasy','Supernatural']","[]","['Shounen']"
36653,7.63,"['Sports']","['School']","[]"
1002,7.63,"['Action','Comedy','Drama','Sci-Fi']","['Mecha','Space']","[]"
9000,7.63,"['Adventure','Romance']","['Military']","[]"
32977,7.63,"['Comedy','Slice of Life']","['Anthropomorphic','Music','Workplace']","[]"
150,7.63,"['Action','Drama','Horror','Mystery','Supernatural']","['Gore','Military','Vampire']","[]"
60,7.63,"['Action','Romance','Supernatural']","['Historical','Mythology']","['Shounen']"
1690,7.63,"['Drama','Sci-Fi']","['Mecha','Psychological','Survival']","['Seinen']"
44406,7.63,"['Action','Adventure','Comedy','Fantasy']","[]","[]"
371,7.63,"['Comedy','Drama','Fantasy']","['Mahou Shoujo']","['Shoujo']"
34855,7.63,"['Comedy','Supernatural']","['Mythology','School']","['Shounen']"
345,7.63,"['Drama','Romance','Slice of Life']","['Historical']","['Seinen']"
874,7.63,"['Adventure','Comedy','Drama','Fantasy']","['Isekai']","['Shounen']"
18055,7.63,"['Action','Fantasy','Supernatural']","['Mythology']","['Shoujo']"
106,7.63,"['Drama','Romance']","['Love Polygon','School']","['Shoujo']"
42940,7.63,"['Action']","['Combat Sports','Gore','Martial Arts']","['Shounen']"
6904,7.63,"['Action','Horror','Supernatural']","['Adult Cast','Gore','Military','Super Power','Vampire']","['Seinen']"
37704,7.63,"['Action']","['Military','School']","[]"
160,7.63,"['Adventure','Drama','Fantasy','Sci-Fi']","['Isekai','Military']","[]"
3713,7.63,"['Mystery','Supernatural']","['Psychological']","[]"
255,7.63,"['Comedy','Slice of Life']","['Gag Humor']","[]"
6172,7.63,"['Adventure','Mystery']","[]","[]"
1915,7.63,"['Action','Comedy','Drama']","['Mahou Shoujo','Super Power']","[]"
41433,7.62,"['Action','Sci-Fi']","['Gore']","[]"
42423,7.62,"['Sci-Fi']","['Isekai']","[]"
34349,7.62,"['Sports']","['School','Team Sports']","['Shounen']"
3785,7.62,"['Action','Drama','Sci-Fi']","['Mecha','Psychological']","[]"
71,7.62,"['Action','Comedy','Sci-Fi']","['Mecha','Military']","[]"
123,7.62,"['Adventure','Comedy','Drama','Fantasy','Romance']","['Historical','Isekai','Martial Arts','Reverse Harem']","['Shoujo']"
32948,7.62,"['Drama','Romance','Slice of Life']","['Workplace']","[]"
24765,7.62,"['Horror','Mystery','Slice of Life']","['Psychological','School','Survival']","[]"
13117,7.62,"['Action','Drama','Supernatural']","['Historical','Samurai']","['Josei']"
228,7.62,"['Horror','Mystery','Supernatural']","['Psychological']","[]"
33191,7.62,"['Action','Mystery','Supernatural']","[]","['Shounen']"
5494,7.62,"['Drama','Slice of Life']","['Historical']","[]"
22125,7.62,"['Comedy','Sports']","['School','Team Sports']","['Shounen']"
37027,7.62,"['Slice of Life']","['Idols (Female)','Music','School']","[]"
7592,7.62,"['Action','Supernatural']","['Mythology']","['Shounen']"
32729,7.62,"['Drama','Romance','Sci-Fi']","['Love Polygon','School','Time Travel']","['Shoujo']"
21473,7.62,"['Action','Fantasy','Supernatural']","[]","[]"
51608,7.62,"['Action']","['Music']","[]"
36513,7.62,"['Gourmet','Slice of Life']","['Iyashikei','Workplace']","['Seinen']"
65,7.62,"['Action','Comedy','Drama']","[]","['Seinen']"
41164,7.62,"[]","['Music']","[]"
21755,7.62,"['Sports']","[]","['Shounen']"
441,7.62,"['Avant Garde','Drama','Fantasy','Girls Love','Romance']","['Mahou Shoujo']","['Shoujo']"
40665,7.62,"[]","['Music','Performing Arts','School']","[]"
22101,7.62,"['Adventure','Fantasy','Romance']","[]","['Shoujo']"
25729,7.62,"['Comedy','Drama','Slice of Life']","['CGDCT','Iyashikei']","[]"
539,7.62,"['Action','Comedy','Sci-Fi']","['Space']","['Shounen']"
39585,7.61,"['Comedy','Drama']","[]","['Shoujo']"
16239,7.61,"['Action','Adventure','Fantasy']","[]","['Shounen']"
34161,7.61,"['Action','Fantasy','Supernatural']","['Isekai','Video Game']","[]"
1699,7.61,"['Drama','Fantasy','Romance']","['Historical']","[]"
30549,7.61,"['Action','Drama','Sci-Fi']","['Mecha','Military']","[]"
10278,7.61,"['Comedy','Drama']","['Idols (Female)','Music']","[]"
22583,7.61,"['Comedy','Sci-Fi','Slice of Life']","['Adult Cast','Space']","['Seinen']"
33350,7.61,"['Action','Supernatural']","[]","[]"
49123,7.61,"['Comedy']","['Music']","[]"
1239,7.61,"['Drama','Romance']","['Mahou Shoujo']","['Shoujo']"
1689,7.61,"['Drama','Romance','Slice of Life']","[]","[]"
8687,7.61,"['Comedy','Sci-Fi']","['Anthropomorphic']","['Kids','Shounen']"
110,7.61,"['Action','Comedy','Drama','Gourmet']","[]","['Shounen']"
41219,7.61,"['Action','Adventure','Fantasy']","['Historical']","[]"
37176,7.61,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts','Mythology']","[]"
36704,7.61,"['Sports']","['School']","[]"
10935,7.61,"['Drama']","['School']","[]"
617,7.61,"['Adventure','Fantasy','Horror','Romance','Supernatural']","['Historical','Samurai']","[]"
24439,7.61,"['Action','Comedy','Fantasy','Supernatural']","['Super Power','Vampire']","['Shounen']"
38594,7.61,"['Drama','Romance','Supernatural']","[]","[]"
33253,7.6,"['Action','Horror','Mystery','Supernatural']","['Gore']","['Seinen']"
1946,7.6,"['Adventure','Drama','Romance']","['Historical']","['Shoujo']"
38002,7.6,"['Comedy']","['Gag Humor']","[]"
2213,7.6,"['Drama']","['Medical']","[]"
8247,7.6,"['Action','Adventure','Fantasy']","[]","['Shounen']"
951,7.6,"['Comedy','Slice of Life']","[]","['Shoujo']"
7471,7.6,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
7303,7.6,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
25341,7.6,"['Sports']","['School','Team Sports']","['Shounen']"
4725,7.6,"['Action','Supernatural','Suspense']","['Super Power']","[]"
10350,7.6,"['Action','Drama','Fantasy']","['Historical','Mythology']","['Josei']"
145,7.6,"['Comedy','Drama','Romance','Slice of Life']","['School']","['Shoujo']"
9288,7.6,"['Fantasy']","['Mahou Shoujo']","['Kids','Shoujo']"
1606,7.6,"['Action','Adventure','Comedy','Supernatural']","['Mythology']","['Shounen']"
35079,7.6,"['Action','Adventure','Slice of Life']","[]","[]"
2985,7.6,"['Comedy','Mystery','Supernatural']","['Mythology']","['Shounen']"
1483,7.6,"['Adventure','Drama','Mystery']","['Adult Cast','Historical']","['Seinen']"
32792,7.6,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
10389,7.6,"['Drama','Supernatural']","[]","[]"
35067,7.6,"['Comedy']","['Gag Humor','Parody']","[]"
24543,7.6,"['Action','Fantasy','Supernatural']","[]","[]"
1008,7.6,"['Comedy','Drama','Romance']","['Magical Sex Shift']","['Shounen']"
38414,7.6,"['Drama','Fantasy','Suspense']","['Psychological']","[]"
44807,7.6,"['Drama','Fantasy']","['Music']","[]"
17437,7.6,"['Comedy','Drama']","['Idols (Female)','Music']","[]"
10717,7.6,"['Action','Sci-Fi','Supernatural']","['Super Power']","[]"
18897,7.59,"['Comedy','Romance']","['Harem','School']","['Shounen']"
48876,7.6,"['Supernatural']","['Music']","[]"
584,7.59,"['Adventure','Drama','Sci-Fi','Slice of Life']","[]","[]"
37407,7.59,"['Fantasy','Sci-Fi']","[]","[]"
40569,7.59,"[]","['Music']","[]"
40392,7.59,"['Drama','Slice of Life']","['School','Showbiz','Visual Arts']","['Shounen']"
9745,7.59,"['Action']","['Historical','Martial Arts','Samurai','Super Power']","[]"
5507,7.59,"['Action','Romance']","['Military']","[]"
32836,7.59,"['Action','Sci-Fi']","['Idols (Female)','Music']","[]"
25801,7.59,"['Drama']","['Adult Cast','Love Polygon','Performing Arts']","['Josei']"
34902,7.59,"['Comedy','Romance']","['School']","['Shounen']"
1830,7.59,"['Action','Comedy','Drama','Fantasy']","[]","[]"
18753,7.59,"['Comedy','Romance']","['Love Polygon','School']","[]"
9201,7.59,"['Action','Comedy','Sports','Ecchi']","[]","['Shounen']"
42238,7.59,"['Comedy','Slice of Life']","['School']","[]"
11737,7.59,"['Action','Fantasy']","['Mythology','School']","['Shounen']"
